京都国際マンガミュージアム,285,-101,570,-202,1141,-404,2282,-807,4564,-1615,9128,-3229,35.010213888889,135.758502222222,http://b.hatena.ne.jp/articles/200909/435,543,京都人がおすすめする、ちょっと変わった観光案内 - はてなブックマークニュース
京都精華大学　京都国際マンガミュージアム,285,-101,570,-202,1141,-404,2282,-807,4564,-1615,9128,-3229,35.010213888889,135.758502222222,http://b.hatena.ne.jp/articles/200909/435,543,京都人がおすすめする、ちょっと変わった観光案内 - はてなブックマークニュース
京都国際マンガミュージアム,285,-101,570,-202,1141,-404,2282,-807,4564,-1615,9128,-3229,35.01136093,135.75944642,http://b.hatena.ne.jp/articles/200909/435,543,京都人がおすすめする、ちょっと変わった観光案内 - はてなブックマークニュース
京都精華大学　京都国際マンガミュージアム事業推進室,285,-101,570,-202,1141,-404,2282,-807,4564,-1614,9128,-3229,35.013794166667,135.759351944444,http://b.hatena.ne.jp/articles/200909/435,543,京都人がおすすめする、ちょっと変わった観光案内 - はてなブックマークニュース
ギャルリー宮脇,285,-101,570,-202,1141,-404,2282,-807,4564,-1614,9127,-3229,35.009309722222,135.747955277778,http://b.hatena.ne.jp/articles/200909/435,543,京都人がおすすめする、ちょっと変わった観光案内 - はてなブックマークニュース
ソワレ,285,-101,570,-201,1140,-403,2280,-805,4560,-1610,9120,-3221,35.010905555556,135.576052777778,http://b.hatena.ne.jp/articles/200909/435,543,京都人がおすすめする、ちょっと変わった観光案内 - はてなブックマークニュース
喫茶ソワレ,285,-101,570,-202,1141,-404,2281,-808,4563,-1615,9126,-3230,34.993090000000,135.749338611111,http://b.hatena.ne.jp/articles/200909/435,543,京都人がおすすめする、ちょっと変わった観光案内 - はてなブックマークニュース
ソワ・レディース鍼灸院,284,-102,569,-203,1138,-407,2277,-813,4554,-1626,9107,-3253,34.780914722222,135.788156944444,http://b.hatena.ne.jp/articles/200909/435,543,京都人がおすすめする、ちょっと変わった観光案内 - はてなブックマークニュース
恵文社一乗寺店,285,-101,571,-202,1142,-403,2283,-807,4566,-1614,9132,-3227,35.043940833333,135.784846666667,http://b.hatena.ne.jp/articles/200909/435,543,京都人がおすすめする、ちょっと変わった観光案内 - はてなブックマークニュース
京都極楽堂書店,285,-101,570,-202,1141,-404,2282,-808,4564,-1616,9128,-3231,34.995931666667,135.780164166667,http://b.hatena.ne.jp/articles/200909/435,543,京都人がおすすめする、ちょっと変わった観光案内 - はてなブックマークニュース
河井寛次郎記念館,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3231,34.993559722222,135.774373333333,http://b.hatena.ne.jp/articles/201003/989,341,春の京都へおいでやす！京阪電車で巡るマニアックな京都観光 - はてなブックマークニュース
何必館・京都現代美術館,285,-101,570,-202,1141,-404,2282,-808,4564,-1615,9128,-3230,35.00409212,135.77544230,http://b.hatena.ne.jp/articles/201003/989,341,春の京都へおいでやす！京阪電車で巡るマニアックな京都観光 - はてなブックマークニュース
何必館・京都現代美術館,285,-101,570,-202,1141,-404,2282,-808,4564,-1615,9128,-3230,35.004092222222,135.775442222222,http://b.hatena.ne.jp/articles/201003/989,341,春の京都へおいでやす！京阪電車で巡るマニアックな京都観光 - はてなブックマークニュース
東福寺,285,-101,570,-202,1141,-404,2281,-808,4563,-1616,9125,-3233,34.97679470,135.77132116,http://b.hatena.ne.jp/articles/201011/1871,206,名所から穴場まで！京都在住ライターが選ぶ、オススメ紅葉スポット6ヶ所 - はてなブックマークニュース
東福寺塔頭　龍吟庵,285,-101,570,-202,1141,-404,2281,-808,4563,-1616,9125,-3233,34.97679470,135.77132116,http://b.hatena.ne.jp/articles/201011/1871,206,名所から穴場まで！京都在住ライターが選ぶ、オススメ紅葉スポット6ヶ所 - はてなブックマークニュース
東福寺塔頭・退耕庵,285,-101,570,-202,1141,-404,2281,-808,4563,-1616,9126,-3232,34.97950832,135.77179330,http://b.hatena.ne.jp/articles/201011/1871,206,名所から穴場まで！京都在住ライターが選ぶ、オススメ紅葉スポット6ヶ所 - はてなブックマークニュース
東福寺塔頭・即宗院,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9126,-3233,34.97725033,135.77533457,http://b.hatena.ne.jp/articles/201011/1871,206,名所から穴場まで！京都在住ライターが選ぶ、オススメ紅葉スポット6ヶ所 - はてなブックマークニュース
東福寺駅/奈良線,285,-101,570,-202,1141,-404,2281,-808,4563,-1616,9126,-3232,34.98140717,135.7696991,http://b.hatena.ne.jp/articles/201011/1871,206,名所から穴場まで！京都在住ライターが選ぶ、オススメ紅葉スポット6ヶ所 - はてなブックマークニュース
永観堂（禅林寺）,285,-101,571,-202,1141,-404,2282,-808,4565,-1615,9130,-3230,35.01501639,135.79477647,http://b.hatena.ne.jp/articles/201011/1871,206,名所から穴場まで！京都在住ライターが選ぶ、オススメ紅葉スポット6ヶ所 - はてなブックマークニュース
曼殊院門跡,285,-101,571,-202,1142,-403,2283,-807,4567,-1614,9134,-3227,35.04890439,135.80294220,http://b.hatena.ne.jp/articles/201011/1871,206,名所から穴場まで！京都在住ライターが選ぶ、オススメ紅葉スポット6ヶ所 - はてなブックマークニュース
祇王寺,285,-101,570,-202,1141,-403,2281,-806,4562,-1612,9125,-3224,35.02340286,135.66675863,http://b.hatena.ne.jp/articles/201011/1871,206,名所から穴場まで！京都在住ライターが選ぶ、オススメ紅葉スポット6ヶ所 - はてなブックマークニュース
善峯寺,285,-101,570,-202,1139,-404,2279,-808,4558,-1615,9116,-3231,34.93801559,135.64407525,http://b.hatena.ne.jp/articles/201011/1871,206,名所から穴場まで！京都在住ライターが選ぶ、オススメ紅葉スポット6ヶ所 - はてなブックマークニュース
醍醐寺,285,-101,570,-202,1140,-405,2281,-809,4562,-1619,9125,-3237,34.95216818,135.81934333,http://b.hatena.ne.jp/articles/201011/1871,206,名所から穴場まで！京都在住ライターが選ぶ、オススメ紅葉スポット6ヶ所 - はてなブックマークニュース
朋友軒,293,-105,585,-210,1171,-419,2341,-838,4683,-1676,9365,-3352,35.604436388889,139.715895555556,http://d.hatena.ne.jp/thyself2005/20090615/p1,48,孤独のグルメの第16話に登場！池袋西武屋上のうどん屋「かるかや」 - 己【おれ】
朋友,293,-105,585,-210,1171,-419,2342,-838,4683,-1676,9367,-3352,35.607514444444,139.735855000000,http://d.hatena.ne.jp/thyself2005/20090615/p1,48,孤独のグルメの第16話に登場！池袋西武屋上のうどん屋「かるかや」 - 己【おれ】
みさと,293,-104,585,-209,1171,-417,2342,-834,4684,-1668,9368,-3336,35.693483611111,139.567396666667,http://d.hatena.ne.jp/thyself2005/20110727/p1,33,孤独のグルメの主人公がありつけなかった居酒屋「みさと」のお茶漬け他＠東京・三鷹 - 己【おれ】
京都ホルモン,285,-101,570,-202,1141,-404,2282,-807,4564,-1614,9127,-3229,35.009309722222,135.747955277778,http://hosutesu.org/diary/rarity-gourmet-in-kyoto/,804,京都の絶品グルメ　私のベスト17 | 祇園ホステスのネットビジネス挑戦ブログ
わさび,285,-101,570,-202,1141,-404,2282,-808,4564,-1615,9128,-3230,35.004594722222,135.773825833333,http://hosutesu.org/diary/rarity-gourmet-in-kyoto/,804,京都の絶品グルメ　私のベスト17 | 祇園ホステスのネットビジネス挑戦ブログ
味ろっこん烏丸店,285,-101,570,-202,1141,-404,2282,-807,4564,-1615,9127,-3230,35.004786388889,135.758718888889,http://hosutesu.org/diary/rarity-gourmet-in-kyoto/,804,京都の絶品グルメ　私のベスト17 | 祇園ホステスのネットビジネス挑戦ブログ
ろっこん居酒屋,285,-101,570,-202,1141,-404,2281,-808,4563,-1615,9126,-3230,34.993090000000,135.749338611111,http://hosutesu.org/diary/rarity-gourmet-in-kyoto/,804,京都の絶品グルメ　私のベスト17 | 祇園ホステスのネットビジネス挑戦ブログ
開陽亭,285,-101,570,-202,1141,-404,2282,-807,4564,-1614,9127,-3229,35.009309722222,135.747955277778,http://hosutesu.org/diary/rarity-gourmet-in-kyoto/,804,京都の絶品グルメ　私のベスト17 | 祇園ホステスのネットビジネス挑戦ブログ
株式会社イノダコーヒ　本店,285,-101,570,-202,1141,-404,2282,-807,4564,-1614,9127,-3229,35.009309722222,135.747955277778,http://hosutesu.org/diary/rarity-gourmet-in-kyoto/,804,京都の絶品グルメ　私のベスト17 | 祇園ホステスのネットビジネス挑戦ブログ
居酒屋燔,285,-101,570,-202,1140,-405,2281,-809,4561,-1619,9122,-3238,34.932455000000,135.785521388889,http://hosutesu.org/diary/rarity-gourmet-in-kyoto/,804,京都の絶品グルメ　私のベスト17 | 祇園ホステスのネットビジネス挑戦ブログ
長楽館カフェ,285,-101,570,-202,1141,-404,2282,-808,4564,-1615,9128,-3231,35.003150532291,135.78010575871,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
長楽館　イタリアン　コーラル,285,-101,570,-202,1141,-404,2282,-808,4564,-1615,9128,-3231,35.0031505,135.780106,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
長楽館,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3232,34.990405555556,135.778040555556,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
天楽,285,-101,571,-202,1141,-404,2283,-807,4566,-1614,9131,-3229,35.026326388889,135.791940277778,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
天楽,286,-100,572,-201,1143,-402,2286,-804,4572,-1608,9144,-3216,35.163801388889,135.793204166667,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
もつ鍋寅屋,285,-101,570,-202,1141,-404,2282,-807,4564,-1614,9127,-3229,35.009309722222,135.747955277778,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
尾張屋本家四条店,285,-101,570,-202,1141,-404,2282,-807,4564,-1615,9128,-3230,35.003564444444,135.767245833333,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
尾張屋,285,-101,570,-202,1141,-403,2282,-807,4565,-1613,9129,-3227,35.029884166667,135.748952777778,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
尾張屋本家烏丸店,285,-101,570,-202,1141,-404,2282,-807,4564,-1614,9127,-3229,35.009309722222,135.747955277778,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
尾張屋,285,-101,570,-202,1141,-404,2282,-807,4564,-1614,9127,-3229,35.009309722222,135.747955277778,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
尾張屋本家本店,285,-101,570,-202,1141,-404,2282,-807,4564,-1614,9127,-3229,35.009309722222,135.747955277778,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
尾張屋,285,-101,571,-201,1142,-402,2283,-805,4567,-1609,9134,-3219,35.096861388889,135.709863055556,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
晦庵河道屋北大路店,285,-101,571,-201,1142,-403,2283,-806,4566,-1613,9131,-3226,35.044804722222,135.758365833333,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
河道屋晦庵本店,285,-101,570,-202,1141,-404,2282,-807,4564,-1614,9127,-3229,35.009309722222,135.747955277778,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
晦庵河道屋,285,-101,570,-202,1141,-404,2282,-807,4564,-1614,9127,-3229,35.009309722222,135.747955277778,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
夢屋,286,-100,572,-201,1143,-402,2286,-804,4572,-1608,9144,-3216,35.163801388889,135.793204166667,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
きんなべ,285,-101,570,-202,1141,-404,2282,-808,4563,-1616,9127,-3232,34.990405555556,135.778040555556,http://hosutesu.org/kyoto/food/guide-to-good-eating/,62,京都のおすすめグルメ24選 | 祇園ホステスのネットビジネス挑戦ブログ
ａｖｏｃａｆｅ,293,-105,586,-209,1172,-418,2344,-836,4688,-1673,9376,-3345,35.696516111111,139.759913611111,http://kanda-curry.com/,43,神田カレーグランプリ
スープカレー屋オオドリー,293,-105,586,-209,1172,-418,2344,-836,4688,-1673,9376,-3345,35.696066111111,139.761138611111,http://kanda-curry.com/,43,神田カレーグランプリ
インドカレー・カーマ,293,-105,586,-209,1172,-418,2344,-836,4688,-1672,9376,-3345,35.697382777778,139.759619166667,http://kanda-curry.com/,43,神田カレーグランプリ
ガネーシャガル　御茶ノ水店,293,-105,586,-209,1172,-418,2344,-836,4688,-1673,9376,-3345,35.694101689273,139.76246820852,http://kanda-curry.com/,43,神田カレーグランプリ
ガネーシャ・ガルお茶の水店,293,-105,586,-209,1172,-418,2344,-836,4688,-1673,9376,-3345,35.694038611111,139.762371944444,http://kanda-curry.com/,43,神田カレーグランプリ
インド料理ガンディーマハル,293,-105,586,-209,1172,-418,2344,-836,4688,-1673,9377,-3345,35.695474722222,139.765341111111,http://kanda-curry.com/,43,神田カレーグランプリ
キッチンカロリー,293,-105,586,-209,1172,-418,2344,-836,4688,-1673,9376,-3345,35.696066111111,139.761138611111,http://kanda-curry.com/,43,神田カレーグランプリ
キッチンカロリー,293,-105,586,-209,1172,-418,2344,-836,4689,-1672,9377,-3345,35.699629722222,139.763346666667,http://kanda-curry.com/,43,神田カレーグランプリ
カレーハウスＣｏＣｏ壱番屋秋葉原国道４号店,293,-105,586,-209,1172,-418,2345,-836,4689,-1672,9378,-3345,35.699991111111,139.775176666667,http://kanda-curry.com/,43,神田カレーグランプリ
カレーハウスＣｏＣｏ壱番屋ＪＲ飯田橋駅西口店,293,-104,586,-209,1172,-418,2344,-836,4688,-1672,9376,-3344,35.699159722222,139.744889722222,http://kanda-curry.com/,43,神田カレーグランプリ
カレーハウスＣｏＣｏ壱番屋神田駅西口店,293,-105,586,-209,1172,-418,2344,-836,4688,-1673,9376,-3346,35.691211388889,139.769279722222,http://kanda-curry.com/,43,神田カレーグランプリ
カレーハウスＣｏＣｏ壱番屋千代田区専大通店,293,-105,586,-209,1172,-418,2344,-836,4688,-1672,9376,-3345,35.698032500000,139.754375000000,http://kanda-curry.com/,43,神田カレーグランプリ
カレーハウスＣｏＣｏ壱番屋千代田区神保町白山通店,293,-105,586,-209,1172,-418,2344,-836,4688,-1672,9376,-3345,35.697915833333,139.756794166667,http://kanda-curry.com/,43,神田カレーグランプリ
カレーハウスＣｏＣｏ壱番屋神田駅北口店,293,-105,586,-209,1172,-418,2344,-836,4688,-1673,9377,-3345,35.693411111111,139.770740833333,http://kanda-curry.com/,43,神田カレーグランプリ
カレーハウスＣｏＣｏ壱番屋ＪＲ秋葉原駅昭和通り口店,293,-105,586,-209,1172,-418,2345,-836,4689,-1673,9378,-3345,35.698302500000,139.775993333333,http://kanda-curry.com/,43,神田カレーグランプリ
カレーハウスＣｏＣｏ壱番屋東京メトロ末広町駅前店,293,-105,586,-209,1172,-418,2344,-836,4689,-1672,9377,-3345,35.703288055556,139.771407222222,http://kanda-curry.com/,43,神田カレーグランプリ
カレーハウスＣｏＣｏ壱番屋飯田橋目白通店,293,-105,586,-209,1172,-418,2344,-836,4688,-1672,9376,-3344,35.698757222222,139.749750277778,http://kanda-curry.com/,43,神田カレーグランプリ
シディーク,293,-105,586,-209,1172,-418,2344,-836,4688,-1672,9376,-3345,35.695655000000,139.755861111111,http://kanda-curry.com/,43,神田カレーグランプリ
シディークＡＫＩＢＡカレー館,293,-105,586,-209,1172,-418,2344,-836,4689,-1672,9377,-3345,35.702238055556,139.771398888889,http://kanda-curry.com/,43,神田カレーグランプリ
アジアンダイニングシディーク靖国神社前店,293,-105,586,-209,1172,-418,2344,-836,4688,-1672,9375,-3345,35.692946666667,139.742942777778,http://kanda-curry.com/,43,神田カレーグランプリ
シディーク半蔵門店,293,-105,586,-209,1172,-418,2344,-836,4687,-1673,9374,-3346,35.680645000000,139.741712777778,http://kanda-curry.com/,43,神田カレーグランプリ
アジアン居酒屋シディーク九段店,293,-105,586,-209,1172,-418,2344,-836,4688,-1672,9376,-3344,35.694216111111,139.746731388889,http://kanda-curry.com/,43,神田カレーグランプリ
学士会館セブンズ・ハウス,293,-105,586,-209,1172,-418,2344,-836,4688,-1673,9376,-3345,35.693344166667,139.759024722222,http://kanda-curry.com/,43,神田カレーグランプリ
タレカツ,293,-105,586,-209,1172,-418,2344,-836,4688,-1672,9377,-3344,35.699601666667,139.755763611111,http://kanda-curry.com/,43,神田カレーグランプリ
智爺坊,293,-105,586,-209,1172,-418,2344,-836,4688,-1673,9376,-3345,35.695599444444,139.759860833333,http://kanda-curry.com/,43,神田カレーグランプリ
哲麺　神保町店,293,-105,586,-209,1172,-418,2344,-836,4688,-1673,9376,-3345,35.695820145236,139.76041387861,http://kanda-curry.com/,43,神田カレーグランプリ
どまん中,293,-105,586,-209,1172,-418,2344,-836,4688,-1672,9377,-3344,35.698229722222,139.756771944444,http://kanda-curry.com/,43,神田カレーグランプリ
ボーイズ,293,-105,586,-209,1172,-418,2344,-836,4688,-1672,9376,-3345,35.696185555556,139.755963888889,http://kanda-curry.com/,43,神田カレーグランプリ
マンダラ,293,-105,586,-209,1172,-418,2344,-836,4688,-1672,9376,-3345,35.695041111111,139.757702777778,http://kanda-curry.com/,43,神田カレーグランプリ
椿屋珈琲店銀座本店,293,-105,586,-209,1172,-418,2343,-837,4687,-1674,9374,-3347,35.669002500000,139.761820000000,http://matome.naver.jp/odai/2126829617284434401,1541,【東京】深夜から朝まで居られるカフェ - NAVER まとめ
株式会社アマンド　六本木店,293,-105,586,-209,1172,-418,2343,-837,4686,-1673,9372,-3347,35.662938611111,139.732211666667,http://matome.naver.jp/odai/2126829617284434401,1541,【東京】深夜から朝まで居られるカフェ - NAVER まとめ
ａｍｉｃｏ,293,-104,586,-209,1171,-418,2342,-837,4685,-1673,9370,-3346,35.654338888889,139.702356388889,http://matome.naver.jp/odai/2126829617284434401,1541,【東京】深夜から朝まで居られるカフェ - NAVER まとめ
ホテル カンラ 京都,285,-101,570,-202,1141,-404,2281,-808,4563,-1615,9126,-3231,34.993781772889,135.75938593131,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
KIZASHI THE SUITE,285,-101,570,-202,1141,-404,2282,-808,4564,-1615,9128,-3231,35.003781037021,135.77577282741,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
ＫＩＺＡＳＨＩ・ＴＨＥ・ＳＵＩＴＥ,285,-101,570,-202,1141,-404,2282,-808,4564,-1615,9128,-3230,35.004142222222,135.775775555556,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
THE SCREEN,285,-101,570,-202,1141,-404,2282,-807,4565,-1614,9129,-3229,35.016835465757,135.76688446825,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
ＴＨＥ・ＳＣＲＥＥＮ,285,-101,570,-202,1141,-404,2282,-807,4564,-1614,9127,-3229,35.009309722222,135.747955277778,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
ヴィラージュ京都,285,-101,570,-202,1141,-404,2282,-807,4563,-1615,9127,-3229,35.004614118056,135.74716449769,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
ヴィラージュ京都,285,-101,570,-202,1141,-404,2282,-807,4563,-1615,9127,-3229,35.004389166667,135.747397777778,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
星のや　京都,285,-101,570,-202,1141,-403,2281,-806,4562,-1613,9124,-3225,35.011835288302,135.67522548692,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
星のや京都,285,-101,570,-202,1141,-403,2281,-806,4562,-1612,9125,-3224,35.015840000000,135.667967222222,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
星のや　京都,285,-101,570,-202,1141,-403,2281,-806,4562,-1612,9125,-3224,35.0163929,135.666611,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
株式会社俵屋旅館,285,-101,570,-202,1141,-404,2282,-807,4564,-1614,9127,-3229,35.009309722222,135.747955277778,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
柚子屋旅館,285,-101,570,-202,1141,-404,2282,-808,4564,-1615,9128,-3231,35.003225527037,135.77743934963,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
柚子屋旅館,285,-101,570,-202,1141,-404,2282,-808,4564,-1615,9128,-3231,35.003175555556,135.777567222222,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
洛陽荘,285,-101,571,-202,1141,-404,2282,-808,4565,-1615,9130,-3230,35.015058055556,135.788665833333,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
洛陽荘,285,-101,571,-202,1141,-404,2282,-808,4565,-1615,9130,-3230,35.014891291235,135.78854918248,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
京都上七軒　兆　別邸,285,-101,570,-202,1141,-403,2282,-807,4565,-1613,9129,-3226,35.029611752685,135.7379982366,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
京宿家　淳風　しらふじ庵,285,-101,570,-202,1141,-404,2282,-807,4563,-1615,9127,-3229,34.999892292815,135.74910889385,http://matome.naver.jp/odai/2131472516891901101,1923,【お泊りしたい！】京都で人気のおしゃれな 宿・ホテル・町屋 まとめ - NAVER まとめ
東京都立日比谷公園,293,-105,586,-209,1172,-418,2343,-837,4687,-1673,9374,-3347,35.67500997,139.75571741,http://matome.naver.jp/odai/2131745851431870501,54,都内でキレイな紅葉が見れるスポット＆散歩コース - NAVER まとめ
東京都建設局日比谷公園サービスセンター,293,-105,586,-209,1172,-418,2343,-837,4687,-1673,9374,-3347,35.675010000000,139.755717500000,http://matome.naver.jp/odai/2131745851431870501,54,都内でキレイな紅葉が見れるスポット＆散歩コース - NAVER まとめ
